Distance PDF(H-H) 
2.757567766990291 0.0 
2.767577087378641 0.0 
2.7775864077669903 0.0 
2.78759572815534 0.0 
2.7976050485436894 0.0 
2.8076143689320388 0.0 
2.8176236893203885 0.28464684858144357 
2.827633009708738 0.0 
2.8376423300970877 0.28064483787008315 
2.847651650485437 0.0 
2.8576609708737863 0.2767266374108839 
2.867670291262136 0.0 
2.8776796116504855 0.0 
2.887688932038835 0.27100141921096704 
2.8976982524271846 0.0 
2.907707572815534 0.2672827510762324 
2.9177168932038837 0.26545205448330567 
2.927726213592233 0.7909203063796661 
2.9377355339805824 0.7855399169520311 
2.947744854368932 0.0 
2.9577541747572815 0.25831418177790144 
2.9677634951456313 0.5131493978677306 
2.9777728155339807 0.0 
2.98778213592233 1.0125921337296941 
2.99779145631068 0.754381158442973 
3.007800776699029 1.2489477959239876 
3.017810097087379 0.4962706595189769 
3.0278194174757282 0.24649747876365874 
3.0378287378640776 1.2243789534648062 
3.0478380582524274 1.2163502678794085 
3.0578473786407767 0.48336011780893545 
3.0678566990291265 1.6807392109664647 
3.077866019417476 0.7156394393400848 
3.087875339805825 1.1850124751366966 
3.097884660194175 1.648314163951985 
3.1078939805825243 1.1697957925104991 
3.1179033009708736 0.4649188509171915 
3.1279126213592234 1.8477925343014674 
3.1379219417475728 0.9180115975094993 
3.1479312621359226 0.22804574302220135 
3.157940582524272 1.8128193629442226 
3.1679499029126212 0.6755182705742522 
3.177959223300971 1.7900526454414791 
3.1879685436893204 0.6670611681453257 
3.19797786407767 2.651568197833242 
3.2079871844660195 1.5371110867664821 
3.217996504854369 1.3093404374782724 
3.2280058252427186 1.084360910276631 
3.238015145631068 1.7242677531692772 
3.2480244660194177 1.7136569082774875 
3.258033786407767 1.0644648179920913 
3.2680431067961164 1.48113609023269 
3.278052427184466 2.103006858110036 
3.2880617475728156 1.8812003952420868 
3.2980710679611653 3.1163320262159164 
3.3080803883495147 3.717002739498415 
3.318089708737864 1.0262808957361425 
3.328099029126214 2.4482809562324186 
3.338108349514563 0.6084051587905381 
3.3481176699029125 1.2095458000134807 
3.3581269902912623 2.003910239922318 
3.3681363106796116 1.195210579535071 
3.3781456310679614 0.990115290234386 
3.3881549514563107 1.771693054352438 
3.39816427184466 2.5440586320398486 
3.40817359223301 2.140039431488982 
3.418182912621359 4.061637904767061 
3.428192233009709 1.92283569152904 
3.4382015533980583 2.2939877350015676 
3.4482108737864077 2.280689292729349 
3.4582201941747575 2.4564650006432944 
3.468229514563107 1.8786974924892024 
3.4782388349514566 2.6150605743745436 
3.488248155339806 4.457270734321833 
3.4982574757281553 2.4005587045617856 
3.508266796116505 2.570486524844843 
3.5182761165048544 2.3733185609481837 
3.528285436893204 3.0859865046080928 
3.5382947572815535 3.068551599111877 
3.548304077669903 1.6153750748770925 
3.5583133980582526 1.9632555041526218 
3.568322718446602 3.0171243042099425 
3.5783320388349513 2.1178368742098073 
3.588341359223301 3.5100639511535396 
3.5983506796116504 2.2688663700067084 
3.6083600000000002 2.6034190447618952 
3.6183693203883496 2.7616379208705424 
3.628378640776699 1.7165139522123705 
3.6383879611650487 3.9262899355256953 
3.648397281553398 3.225684581256246 
3.658406601941748 3.0392127791406436 
3.668415922330097 3.526425411577468 
3.6784252427184465 3.1732353316312354 
3.6884345631067963 2.823821922534296 
3.6984438834951456 2.4781394625145876 
3.7084532038834954 3.2863736700923885 
3.7184625242718448 1.4709172667043948 
3.728471844660194 2.275824957462823 
3.738481165048544 1.4552066568886242 
3.7484904854368932 2.7340638604216134 
3.7584998058252426 1.2797745891422638 
3.7685091262135924 2.2277243624869 
3.7785184466019417 1.7410937410967213 
3.7885277669902915 2.2042439143531367 
3.798537087378641 1.8794079920952134 
3.80854640776699 1.7137471597199647 
3.81855572815534 2.0147337151513094 
3.8285650485436893 1.6958724846724094 
3.838574368932039 1.5336725777275317 
3.8485836893203884 2.2885581981254837 
3.8585930097087378 1.214240218786416 
3.8686023300970875 1.8119476343089433 
3.878611650485437 2.1030423385806607 
3.8886209708737867 2.241674791552975 
3.898630291262136 1.4867860324328783 
3.9086396116504853 1.7750172064953846 
3.918648932038835 1.6187975979572944 
3.9286582524271845 2.635460934655884 
3.9386675728155343 2.622082989167422 
3.9486768932038836 2.029071837362664 
3.958686213592233 1.5862188741445151 
3.9686955339805827 1.1478020829192084 
3.978704854368932 2.2840684908485387 
3.9887141747572814 2.69873571564166 
3.998723495145631 0.9892997082484077 
4.00873281553398 2.109354761504679 
4.01874213592233 2.238784512969278 
4.02875145631068 1.3922962141957587 
4.0387607766990286 1.1083229382331128 
4.048770097087378 1.6542746245325055 
4.058779417475728 1.234594128728251 
4.068788737864077 1.2285273393510698 
4.078798058252427 0.9508373455775972 
4.088807378640777 1.0813574668494415 
4.0988166990291255 1.8831444850092574 
4.108826019417475 1.7401250127991583 
4.118835339805825 1.7316778206276238 
4.128844660194174 1.9884138323596792 
4.138853980582524 2.110728519639522 
4.1488633009708735 0.9189934047603772 
4.158872621359223 1.1758823688448385 
4.168881941747572 1.1702426560901888 
4.178891262135922 1.2940482440439314 
4.188900582524272 1.159084273085486 
4.198909902912621 0.6408693525670565 
4.2089192233009705 1.020519757308769 
4.21892854368932 0.7617623848917986 
4.228937864077669 1.2636011303561754 
4.238947184466019 1.5091689104921047 
4.248956504854369 1.1265502142143424 
4.2589658252427185 0.7475075038733705 
4.268975145631067 0.4960042027880959 
4.278984466019417 0.7405296455504964 
4.288993786407767 0.8599235156843965 
4.299003106796116 0.6113741990376128 
4.309012427184466 0.608537200896425 
4.319021747572815 0.7268638849009628 
4.329031067961164 0.7235065519234407 
4.339040388349514 0.8402011639720771 
4.349049708737864 0.4779075296773377 
4.359059029126213 0.7135729457333816 
4.369068349514563 0.7103071713748064 
4.379077669902912 0.23568792176058562 
4.389086990291262 0.46922834909583194 
4.399096310679611 0.8174171191273674 
4.409105631067961 0.4649771533596682 
4.419114951456311 0.46287318793790244 
4.4291242718446595 0.6911752058348899 
4.439133592233009 0.2293539364276895 
4.449142912621359 0.7991309688532529 
4.459152233009708 0.5682481628045237 
4.469161553398058 0.33942340180970765 
4.4791708737864075 0.11263604042938444 
4.489180194174757 0.3364029651129451 
4.499189514563106 0.22327189552676102 
4.509198834951456 0.44456355576468365 
4.519208155339806 0.5532455795021629 
4.529217475728155 0.7711241973940505 
4.5392267961165045 0.32902593428737165 
4.549236116504854 0.7643525604822989 
4.559245436893203 0.4348572242041952 
4.569254757281553 0.3247155991313861 
4.579264077669903 0.4310635057879813 
4.589273398058252 0.3218889273073787 
4.599282718446601 0.21365960829439146 
4.609292038834951 0.10636633500956623 
4.619301359223301 0.3177176262165133 
4.62931067961165 0.6326903960087283 
4.63932 0.20998776215473727 
4.6493293203883495 0.4181691807590265 
4.659338640776698 0.520468082507302 
4.669347961165048 0.41459128044591537 
4.679357281553398 0.20640976276969278 
4.689366601941747 0.8221182075938369 
4.699375922330097 0.2046549593831486 
4.709385242718446 0.10189296875480282 
4.719394563106795 0.3043836586036801 
4.729403883495145 0.202064417352015 
4.739413203883495 0.40242365228266047 
4.749422524271845 0.4007292394131971 
4.7594318446601935 0.59856825839314 
4.769441165048543 0.6954016322361013 
4.779450485436893 0.2967822883840398 
4.789459805825242 0.39405748760841813 
4.799469126213592 0.3924155837904483 
4.809478446601942 0.19539196025854907 
4.8194877669902905 0.1945812064023995 
4.82949708737864 0.3875509765497265 
4.83950640776699 0.6754116749045667 
4.84951572815534 0.6726264760764674 
4.859525048543689 0.28708220134340395 
4.8695343689320385 0.9530107355248435 
4.879543689320388 0.9491049593000656 
4.889553009708737 0.28356694345438327 
4.899562330097087 0.28240952896878757 
4.909571650485437 0.2812591862490493 
4.919580970873786 0.5602317156025389 
4.929590291262135 0.27897948671464995 
4.939599611650485 0.37046668887254836 
4.949608932038834 0.6456972476612254 
4.959618252427184 0.4593525951870983 
4.969627572815534 0.6405057348165757 
4.9796368932038835 0.5468000795081676 
4.989646213592232 0.6353765821233684 
4.999655533980582 0.452025056564526 
5.009664854368932 0.720352908355101 
5.019674174757281 0.2690561175948833 
5.029683495145631 0.7146301689881928 
5.03969281553398 0.533845754034748 
5.049702135922329 0.35448767746242077 
5.059711456310679 0.6179014488939291 
5.069720776699029 0.2637702732858418 
5.079730097087379 0.6130408876362918 
5.089739417475728 1.0467978611692799 
5.099748737864077 0.5213463883944384 
5.109758058252427 0.2596529481667554 
5.119767378640776 0.60349025363716 
5.129776699029126 0.6011374681098444 
5.139786019417476 0.4277131534075779 
5.1497953398058245 0.6816834136707507 
5.159804660194174 0.4244007707569222 
5.169813980582524 0.5073107883955047 
5.179823300970873 0.842253436534621 
5.189832621359223 0.5034046575456558 
5.1998419417475725 0.41789040681438344 
5.209851262135922 0.832572445930856 
5.219860582524271 0.746444265387839 
5.229869902912621 0.8262108861054609 
5.239879223300971 0.8230574132765499 
5.24988854368932 1.0658985483422063 
5.2598978640776695 0.5717630730230828 
5.269907184466019 0.9764454802240122 
5.279916504854368 0.24318670688317678 
5.289925825242718 0.40377881256419546 
5.299935145631068 1.1263143380815277 
5.3099444660194175 0.8816280821422108 
5.319953786407766 0.47908019714555694 
5.329963106796116 0.9545650499461603 
5.339972427184466 0.3169966347111241 
5.349981747572815 0.7105761043769859 
5.359991067961165 0.6292664036306356 
5.370000388349514 0.8620188085192297 
5.380009708737863 0.46844415345264745 
5.390019029126213 0.7778432637013618 
5.400028349514563 0.6974661294216064 
5.410037669902912 0.4632584662352056 
5.420046990291262 0.46154902734367115 
5.430056310679611 0.4598490328516264 
5.440065631067961 0.6872376199726326 
5.45007495145631 0.8368746831998181 
5.46008427184466 0.4548050245110961 
5.47009359223301 0.3776184329277146 
5.4801029126213585 0.9029766359928456 
5.490112233009708 0.2998957024219893 
5.500121553398058 0.8217142279469022 
5.510130873786407 0.7443014567736368 
5.520140194174757 0.44496282919230734 
5.5301495145631065 0.36946130177326847 
5.540158834951456 0.2208765047467351 
5.550168155339805 0.7336018474706053 
5.560177475728155 0.5847703958037581 
5.570186796116505 0.36416917743481353 
5.580196116504854 0.7983006085246327 
5.5902054368932035 0.5061919148773637 
5.600214757281553 0.7926035676978039 
5.610224077669902 1.0051718593988548 
5.620233398058252 0.5007973695629906 
5.630242718446602 0.9267483455823904 
5.640252038834951 0.35517769514664055 
5.6502613592233 0.7786249466254344 
5.66027067961165 0.28213586348856007 
5.67028 0.7028516907280873 
5.680289320388349 0.3501884316963226 
5.690298640776699 0.9770811180732338 
5.7003079611650485 0.5563730095979991 
5.710317281553397 0.48512121392430646 
5.720326601941747 0.6215464126732178 
5.730335922330097 0.550557305256005 
5.740345242718446 0.9601182308609264 
5.750354563106796 0.7517546870123138 
5.760363883495145 0.4767282738333053 
5.770373203883494 0.5429438146282177 
5.780382524271844 0.8792308170513216 
5.790391844660194 1.010992792327802 
5.800401165048544 1.0075066137456565 
5.8104104854368925 0.6693589573745733 
5.820419805825242 0.9338822598551614 
5.830429126213592 0.7977244716648871 
5.840438446601941 1.1262394333913128 
5.850447766990291 0.990343275814246 
5.860457087378641 0.46058285836292945 
5.8704664077669895 1.114747272230313 
5.880475728155339 1.045605288003343 
5.890485048543689 0.9117979928893846 
5.900494368932039 1.0385224630860221 
5.910503689320388 0.6468800050161113 
5.9205130097087375 0.9670419025137863 
5.930522330097087 0.8352763306225032 
5.940531650485436 0.9605353327688351 
5.950540970873786 1.5316906329916038 
5.960550291262136 0.8268816488670709 
5.970559611650485 1.3946502793137758 
5.980568932038834 1.6427106108208558 
5.990578252427184 1.1334639963344508 
6.000587572815533 1.129685786517519 
6.010596893203883 1.1884779049766974 
6.020606213592233 1.0598421636641873 
6.0306155339805825 1.0563269358351457 
6.040624854368931 1.1766914227522007 
6.050634174757281 1.2345279339996742 
6.060643495145631 1.1074082292781515 
6.07065281553398 0.9811195031598989 
6.08066213592233 1.5279564676377513 
6.090671456310679 1.3401859263945892 
6.100680776699028 1.517945316045031 
6.110690097087378 0.9077859576300209 
6.120699417475728 1.2667470752971686 
6.130708737864078 1.3828631011361303 
6.140718058252427 1.0187868393896051 
6.150727378640776 1.4336099497147414 
6.160736699029126 1.4884951833868632 
6.170746019417475 1.839751102250139 
6.180755339805825 1.419713977078185 
6.190764660194175 1.0613451449895963 
6.2007739805825235 1.2342416962716851 
6.210783300970873 1.3474349420269403 
6.220792621359223 1.4598938668780554 
6.230801941747572 1.7462486558771304 
6.240811262135922 1.3344996442229968 
6.2508205825242715 1.3302292490113936 
6.260829902912621 1.9024920662898586 
6.27083922330097 2.01135827476629 
6.28084854368932 1.7758152313777356 
6.29085786407767 1.3133510190589655 
6.300867184466019 1.935312010632901 
6.3108765048543685 1.1348105322398183 
6.320885825242718 1.5837071077396034 
6.330895145631067 1.4095565160556733 
6.340904466019417 1.3489055704560844 
6.350913786407767 1.9609582015508151 
6.3609231067961165 1.6755357183561193 
6.370932427184465 2.1156816843906907 
6.380941747572815 1.0545247294224387 
6.390951067961165 1.825810426990776 
6.400960388349514 1.4340219431963999 
6.410969708737864 2.03435622760209 
6.420979029126213 1.5895281502007625 
6.430988349514562 1.8577882014669584 
6.440997669902912 1.5251918520878867 
6.451006990291262 1.8462759885699198 
6.461016310679611 1.0826823343589913 
6.471025631067961 1.9428040081904911 
6.48103495145631 1.3988055642099164 
6.49104427184466 1.6090325985443152 
6.501053592233009 1.657551124019772 
6.511062912621359 1.4392383140928346 
6.521072233009709 1.859956357914732 
6.5310815533980575 1.4834077695741337 
6.541090873786407 1.4260545237061124 
6.551100194174757 1.474355723697162 
6.561109514563106 2.047306031023151 
6.571118834951456 1.6223919548099823 
6.5811281553398056 1.2522276201869975 
6.591137475728155 1.6645696477249918 
6.601146796116504 1.7113856730538428 
6.611156116504854 1.913020536507385 
6.621165436893204 1.5979586946718187 
6.631174757281553 1.3361805181597155 
6.6411840776699025 1.5883397043790863 
6.651193398058252 1.37923206950463 
6.661202718446601 1.120443894839173 
6.671212038834951 1.9295091513209168 
6.681221359223301 1.6706095265916903 
6.69123067961165 1.3627760579643442 
6.701239999999999 1.8116107636757817 
6.711249320388349 1.304485746531868 
6.721258640776699 1.2505801455257164 
6.731267961165048 1.4463619081869539 
6.741277281553398 1.690702801111773 
6.7512866019417475 1.487376454412698 
6.761295922330096 1.5818409979443857 
6.771305242718446 0.9857299445317057 
6.781314563106796 1.0811044075643537 
6.791323883495145 0.8329381880621963 
6.801333203883495 1.3678632003328017 
6.811342524271844 0.8767581324687188 
6.821351844660194 0.9713188845507313 
6.831361165048543 0.8232034224067761 
6.841370485436893 1.0622071014478303 
6.851379805825243 1.0591057690514432 
6.8613891262135915 1.0080171811694132 
6.871398446601941 1.5315544920539967 
6.881407766990291 1.2407706202961715 
6.89141708737864 1.284752388243181 
6.90142640776699 1.3759194687318568 
6.91143572815534 0.8988553222078022 
6.9214450485436885 1.4151433835790206 
6.931454368932038 1.03477680425439 
6.941463689320388 0.7972959359204218 
6.951473009708738 0.982060751467796 
6.961482330097087 0.9792387397588124 
6.9714916504854365 1.115918713634918 
6.981500970873786 1.0663578559597917 
6.991510291262135 0.924614576178441 
7.001519611650485 1.290761950864659 
7.011528932038835 1.0112766109117912 
7.021538252427184 1.0542316412321961 
7.031547572815533 0.7312921090263169 
7.041556893203883 0.7292145760249348 
7.051566213592233 0.9543789722008419 
7.061575533980582 0.8157217293092279 
7.071584854368932 0.542276115278174 
7.0815941747572815 0.811116394297928 
7.09160349514563 1.168307599748686 
7.10161281553398 0.9857832723578048 
7.11162213592233 1.2064217630670944 
7.121631456310679 0.6683516334007461 
7.131640776699029 0.6664768754917617 
7.141650097087378 1.0190686585552826 
7.151659417475727 0.5743841540558899 
7.161668737864077 0.6168397093268629 
7.171678058252427 0.8348044895820876 
7.181687378640777 1.0953672768322722 
7.191696699029126 0.8301634736668865 
7.201706019417475 0.7407145743971051 
7.211715339805825 0.9124622157785751 
7.221724660194174 0.8666044011728453 
7.231733980582524 0.8209967989415812 
7.241743300970874 0.6894558765704444 
7.2517526213592225 0.5156654478994109 
7.261761941747572 0.9856360254181655 
7.271771262135922 0.6410377247232156 
7.281780582524271 0.5540397487577672 
7.291789902912621 0.8500303852334423 
7.3017992233009705 0.8053164595055694 
7.31180854368932 0.8453822449213699 
7.321817864077669 1.138147819387846 
7.331827184466019 0.9248493387148903 
7.341836504854369 1.090025553890106 
7.351845825242718 0.668959692180789 
7.3618551456310675 0.8756237018161761 
7.371864466019417 0.831664304336834 
7.381873786407766 0.7879399492692652 
7.391883106796116 0.6617326328034913 
7.401892427184466 0.7836836986907053 
7.4119017475728155 0.7815684943120458 
7.421911067961164 0.5333159971344508 
7.431920388349514 0.6955359381785048 
7.441929708737864 0.9792934857063865 
7.451939029126213 0.7324983836151354 
7.461948349514563 0.7711198367201417 
7.471957669902912 1.0928680011648988 
7.481966990291261 0.8881040633692199 
7.491976310679611 0.6844297559589247 
7.501985631067961 0.8432174606792329 
7.51199495145631 0.6807867569459964 
7.52200427184466 0.9585545716767294 
7.532013592233009 0.6373390743317858 
7.542022912621359 1.0726568787664457 
7.552032233009708 0.7924558557442347 
7.562041553398058 0.8298773835510205 
7.572050873786408 0.5912034587165025 
7.5820601941747565 0.7861914080502289 
7.592069514563106 0.8233257465682355 
7.602078834951456 0.6256450294238172 
7.612088155339805 0.7020008545474105 
7.622097475728155 0.7390560188829666 
7.6321067961165046 0.5819358810968192 
7.642116116504854 0.7351891535047784 
7.652125436893203 0.9262321155215556 
7.662134757281553 1.039290475817555 
7.672144077669903 0.767837380056711 
7.682153398058252 0.8041296949115438 
7.6921627184466015 0.4583076179861518 
7.702172038834951 0.761862015431522 
7.7121813592233 0.8738685788984907 
7.72219067961165 0.947396382533528 
7.7322 1.0583385839983734 
7.742209320388349 0.9425034468738611 
7.752218640776698 1.0152768757670458 
7.762227961165048 0.8626364532402873 
7.772237281553398 0.5237314940971519 
7.782246601941747 0.6716380389226555 
7.792255922330097 0.8560008137625995 
7.8022652427184465 0.631073956454307 
7.812274563106795 0.555404021354822 
7.822283883495145 0.48011907795560865 
7.832293203883495 0.8841096384463879 
7.842302524271844 0.9920860401828737 
7.852311844660194 0.9162578090797977 
7.862321165048543 1.2063828025029228 
7.872330485436893 0.7292830474490417 
7.882339805825242 0.8001752838665189 
7.892349126213592 0.906985178679797 
7.902358446601942 1.0494392572821696 
7.9123677669902905 1.2633621835752673 
7.92237708737864 1.224166965964716 
7.93238640776699 1.3288218470798911 
7.942395728155339 1.1463564891216376 
7.952405048543689 0.893337949178626 
7.962414368932039 1.3188182063211578 
7.9724236893203875 1.1021830085030642 
7.982433009708737 0.6029080964792565 
7.992442330097087 0.8136573901980595 
8.002451650485437 0.7410473131934838 
8.012460970873786 1.161595299471748 
8.022470291262135 0.9480260901208138 
8.032479611650485 0.9806895058672733 
8.042488932038834 0.9083749823504725 
8.052498252427185 0.97581954750916 
8.062507572815534 1.0081623803084137 
8.072516893203883 0.9363077111439871 
8.082526213592233 1.3836890651619738 
8.092535533980582 1.1042146620488589 
8.102544854368931 1.0326451945125725 
8.112554174757282 1.0987718384330822 
8.12256349514563 0.8563011759574553 
8.13257281553398 0.9566980136705922 
8.14258213592233 1.1247665850351538 
8.15259145631068 1.0880062283860852 
8.162600776699028 0.9157552434481232 
8.172610097087379 1.2180179915560467 
8.182619417475728 1.2487910637739834 
8.192628737864077 1.1447354457236913 
8.202638058252427 1.2091165511685869 
8.212647378640776 1.2396758321276051 
8.222656699029125 0.8690040367199544 
8.232666019417476 1.1336283162032523 
8.242675339805825 1.1308767925163858 
8.252684660194173 0.8295112311497451 
8.262693980582524 1.0261033856487198 
8.272703300970873 0.8585215761673297 
8.282712621359224 1.317612082404414 
8.292721941747573 1.1829899566771334 
8.302731262135921 1.0817944315284571 
8.312740582524272 1.0791908360802782 
8.322749902912621 1.3375897506729437 
8.33275922330097 1.07401176397868 
8.34276854368932 0.9740329067592111 
8.35277786407767 1.2308198669057688 
8.362787184466018 1.1632503061664443 
8.372796504854369 1.2894119298516689 
8.382805825242718 1.061226025095196 
8.392815145631067 1.1549414029831266 
8.402824466019418 1.1521915438004455 
8.412833786407766 1.2452391183478637 
8.422843106796115 0.987454372316246 
8.432852427184466 1.271111817312062 
